issue_no,repo,issue_url,title,description,patched_file_types,text_for_topic_modeling,prediction,confidence
3416,harness,https://github.com/harness/harness/issues/3416,login error Not Found,"Gitness cannot log in again after running for a period of time, account lost  docker run -d --name gitness --restart always \ -e GITNESS_PRINCIPAL_ADMIN_PASSWORD=gitness \ -e GITNESS_USER_SIGNUP_ENABLED=false \ -p 3000:3000 \ -v /var/run/docker.sock:/var/run/docker.sock \ -v /data/gitness:/data \ harness/gitness ",source-file,"login error Not Found Gitness cannot log in again after running for a period of time, account lost  docker run -d --name gitness --restart always \ -e GITNESS_PRINCIPAL_ADMIN_PASSWORD=gitness \ -e GITNESS_USER_SIGNUP_ENABLED=false \ -p 3000:3000 \ -v /var/run/docker.sock:/var/run/docker.sock \ -v /data/gitness:/data \ harness/gitness  source-file",bug,0.8
1184,harness,https://github.com/harness/harness/issues/1184,github `orgs` restriction not letting people in,"After disabling self-registration, I updated to  GITHUB_ORGS=""ensime,fommil"" REMOTE_CONFIG=""https://github.com?client_id=$CLIENT&client_secret=$SECRET&orgs=$GITHUB_ORGS&open=false""  (of which one is me and I am an owner of `ensime`) but when I log in, I see this  Login is restricted to approved organization members only  so I'm guessing org restriction is currently not working.",documentation-file | documentation-file | source-file,"github `orgs` restriction not letting people in After disabling self-registration, I updated to  GITHUB_ORGS=""ensime,fommil"" REMOTE_CONFIG=""https://github.com?client_id=$CLIENT&client_secret=$SECRET&orgs=$GITHUB_ORGS&open=false""  (of which one is me and I am an owner of `ensime`) but when I log in, I see this  Login is restricted to approved organization members only  so I'm guessing org restriction is currently not working. documentation-file documentation-file source-file",bug,0.85
2251,harness,https://github.com/harness/harness/issues/2251,/api/info/queue reports running_count > 0 when there are no running builds,"version 0.7.3+build.1139 I observe the following: /api/info/queue returns  { ""pending"": null, ""running"": [ { ""id"": ""191"", ""data"": """", ""labels"": { ""platform"": ""linux/amd64"" } }, { ""id"": ""171"", ""data"": """", ""labels"": { ""platform"": ""linux/amd64"" } }, { ""id"": ""199"", ""data"": """", ""labels"": { ""platform"": ""linux/amd64"" } }, { ""id"": ""183"", ""data"": """", ""labels"": { ""platform"": ""linux/amd64"" } }, { ""id"": ""203"", ""data"": """", ""labels"": { ""platform"": ""linux/amd64"" } }, { ""id"": ""195"", ""data"": """", ""labels"": { ""platform"": ""linux/amd64"" } } ], ""stats"": { ""worker_count"": 12, ""pending_count"": 0, ""running_count"": 6, ""completed_count"": 0 } }  Note `""running_count"": 6` But there are no builds, and /api/builds doesn't report any:  [] ",source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file,"/api/info/queue reports running_count > 0 when there are no running builds version 0.7.3+build.1139 I observe the following: /api/info/queue returns  { ""pending"": null, ""running"": [ { ""id"": ""191"", ""data"": """", ""labels"": { ""platform"": ""linux/amd64"" } }, { ""id"": ""171"", ""data"": """", ""labels"": { ""platform"": ""linux/amd64"" } }, { ""id"": ""199"", ""data"": """", ""labels"": { ""platform"": ""linux/amd64"" } }, { ""id"": ""183"", ""data"": """", ""labels"": { ""platform"": ""linux/amd64"" } }, { ""id"": ""203"", ""data"": """", ""labels"": { ""platform"": ""linux/amd64"" } }, { ""id"": ""195"", ""data"": """", ""labels"": { ""platform"": ""linux/amd64"" } } ], ""stats"": { ""worker_count"": 12, ""pending_count"": 0, ""running_count"": 6, ""completed_count"": 0 } }  Note `""running_count"": 6` But there are no builds, and /api/builds doesn't report any:  []  source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file",bug,0.95
1022,harness,https://github.com/harness/harness/issues/1022,Update private repo params as structure JSON (not yaml string),"Content of params (private variable) during update is expected yaml string format . It would be easier if params KVP can be accepted in json format. Below returns : 500 Internal Server Error  curl -v -X PUT ""http://droneio.xyz.com/api/repos/github.com/npateriya/godemo?access_token=XYZ"" -d `{params: { hello: world } }`  Yaml param for single variable works but not sure how to embed multiple KVP yaml in json.  curl -v -X PUT ""http://droneio.xyz.com/api/repos/github.com/npateriya/godemo?access_token=XYZ"" -d `{params: hello: world }` ",test-file,"Update private repo params as structure JSON (not yaml string) Content of params (private variable) during update is expected yaml string format . It would be easier if params KVP can be accepted in json format. Below returns : 500 Internal Server Error  curl -v -X PUT ""http://droneio.xyz.com/api/repos/github.com/npateriya/godemo?access_token=XYZ"" -d `{params: { hello: world } }`  Yaml param for single variable works but not sure how to embed multiple KVP yaml in json.  curl -v -X PUT ""http://droneio.xyz.com/api/repos/github.com/npateriya/godemo?access_token=XYZ"" -d `{params: hello: world }`  test-file",bug,0.85
481,harness,https://github.com/harness/harness/issues/481,"0.3 Release, POST to /v1/remotes is not found","On latest build I have error, when trying to configure Github/Github enterprise:  Request URL:http://drone-dev.yandex.net/v1/remotes Request Method:POST Status Code:404 Not Found  May be it caused by wrong URL (without concrete remote plugin) passed to client.",source-file,"0.3 Release, POST to /v1/remotes is not found On latest build I have error, when trying to configure Github/Github enterprise:  Request URL:http://drone-dev.yandex.net/v1/remotes Request Method:POST Status Code:404 Not Found  May be it caused by wrong URL (without concrete remote plugin) passed to client. source-file",bug,0.9
1173,harness,https://github.com/harness/harness/issues/1173,Inconsistent use of `*_url` in JSON,"We currently have an inconsistent use of `_url` prefix in our JSON data. For example, we use `link_url` and `clone_url` in some cases, and use `avatar` instead of `avatar_url` in other cases. Avatar may be the only example, but we need to audit and fix so that we can finalize the REST api",source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file,"Inconsistent use of `*_url` in JSON We currently have an inconsistent use of `_url` prefix in our JSON data. For example, we use `link_url` and `clone_url` in some cases, and use `avatar` instead of `avatar_url` in other cases. Avatar may be the only example, but we need to audit and fix so that we can finalize the REST api source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file",bug,0.9
1775,harness,https://github.com/harness/harness/issues/1775,expose errors in oauth2 authorization code grant,"Right now when the oauth2 provider (ie Bitbucket) fails to grant an authorization code an `error` query parameter is returned, as defined in the oauth2 specification: https://tools.ietf.org/html/rfc6749#section-4.1.2.1 Drone currently looks for the `code` and re-directs, without checking for the `error` query parameter. In error scenarios (misconfiguration for example) this can result in redirect loops, and by not catching and exposing the error it can be difficult to debug. We should therefore start catching and returning the error. This is the block of code: https://github.com/drone/drone/blob/master/remote/bitbucket/bitbucket.go#L46:L50 Which could be adjusted to something like this:  diff package bitbucket import ( + ""errors"" ""fmt"" ""net/http"" ""net/url""   diff code := r.FormValue(""code"") + if err := r.FormValue(""error""); err != """" { + return nil, errors.New(err) + } if len(code) == 0 { http.Redirect(w, r, config.AuthCodeURL(""drone""), http.StatusSeeOther) return nil, nil }  Note that this should be adjusted in both the GitHub and Bitbucket implementations.",source-file | test-file | source-file | source-file | test-file | source-file | source-file,"expose errors in oauth2 authorization code grant Right now when the oauth2 provider (ie Bitbucket) fails to grant an authorization code an `error` query parameter is returned, as defined in the oauth2 specification: https://tools.ietf.org/html/rfc6749#section-4.1.2.1 Drone currently looks for the `code` and re-directs, without checking for the `error` query parameter. In error scenarios (misconfiguration for example) this can result in redirect loops, and by not catching and exposing the error it can be difficult to debug. We should therefore start catching and returning the error. This is the block of code: https://github.com/drone/drone/blob/master/remote/bitbucket/bitbucket.go#L46:L50 Which could be adjusted to something like this:  diff package bitbucket import ( + ""errors"" ""fmt"" ""net/http"" ""net/url""   diff code := r.FormValue(""code"") + if err := r.FormValue(""error""); err != """" { + return nil, errors.New(err) + } if len(code) == 0 { http.Redirect(w, r, config.AuthCodeURL(""drone""), http.StatusSeeOther) return nil, nil }  Note that this should be adjusted in both the GitHub and Bitbucket implementations. source-file test-file source-file source-file test-file source-file source-file",bug,0.9
31,harness,https://github.com/harness/harness/issues/31,More verbose logs and server answers,"This is low priority, but seems like drone doesn't like to tell user what is wrong. For example it only sends error messages like `Not found` or `Unauthorized` without context.",config-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | test-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | test-file | source-file | test-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | test-file | source-file | test-file | source-file | source-file | source-file | source-file | source-file | source-file | test-file | source-file | test-file | source-file | test-file | source-file | test-file | source-file | test-file | source-file | source-file | test-file | source-file | source-file | source-file | source-file | test-file | source-file | source-file | source-file | test-file | source-file | test-file | source-file | test-file | source-file | test-file | source-file | test-file | source-file | test-file | source-file | source-file | source-file | source-file | source-file | test-file | source-file | test-file | source-file | source-file | source-file | source-file | test-file | source-file | source-file | test-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | test-file | source-file | source-file | source-file | source-file | test-file | source-file | test-file | source-file | source-file | source-file | test-file | source-file | source-file | test-file | test-file | test-file | source-file | source-file | test-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | test-file | source-file | test-file | source-file | source-file | test-file | source-file | source-file | source-file | source-file | source-file | test-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | test-file | source-file | source-file | test-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file,"More verbose logs and server answers This is low priority, but seems like drone doesn't like to tell user what is wrong. For example it only sends error messages like `Not found` or `Unauthorized` without context. config-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file test-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file test-file source-file test-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file test-file source-file test-file source-file source-file source-file source-file source-file source-file test-file source-file test-file source-file test-file source-file test-file source-file test-file source-file source-file test-file source-file source-file source-file source-file test-file source-file source-file source-file test-file source-file test-file source-file test-file source-file test-file source-file test-file source-file test-file source-file source-file source-file source-file source-file test-file source-file test-file source-file source-file source-file source-file test-file source-file source-file test-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file test-file source-file source-file source-file source-file test-file source-file test-file source-file source-file source-file test-file source-file source-file test-file test-file test-file source-file source-file test-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file test-file source-file test-file source-file source-file test-file source-file source-file source-file source-file source-file test-file source-file source-file source-file source-file source-file source-file source-file test-file source-file source-file test-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file",bug,0.8
2524,harness,https://github.com/harness/harness/issues/2524,1.0.0.-rc.1 agent - invalid character '<' looking for beginning of value,"Running agent rc.1 throws the following error in logs **{""level"":""error"",""error"":""invalid character '<' looking for beginning of value"",""platform"":""linux/amd64"",""time"":""2018-11-11T20:07:46Z"",""message"":""cannot get queue item""}** Happens regardless of specified platform",source-file | source-file | source-file,"1.0.0.-rc.1 agent - invalid character '<' looking for beginning of value Running agent rc.1 throws the following error in logs **{""level"":""error"",""error"":""invalid character '<' looking for beginning of value"",""platform"":""linux/amd64"",""time"":""2018-11-11T20:07:46Z"",""message"":""cannot get queue item""}** Happens regardless of specified platform source-file source-file source-file",bug,0.9
937,harness,https://github.com/harness/harness/issues/937,Cannot disable gitlab repo.,"I cannot disable any gitlab repo on my drone account:  drone disable git-server.de/nils/python-skeleton  does nothing, does not return anything, does not show any effect either. same with  drone delete git-server.de/nils/python-skeleton  however  drone status git-server.de/nils/python-skeleton  shows me the status of the last build.",source-file,"Cannot disable gitlab repo. I cannot disable any gitlab repo on my drone account:  drone disable git-server.de/nils/python-skeleton  does nothing, does not return anything, does not show any effect either. same with  drone delete git-server.de/nils/python-skeleton  however  drone status git-server.de/nils/python-skeleton  shows me the status of the last build. source-file",bug,0.85
2193,harness,https://github.com/harness/harness/issues/2193,Panic when trying to read non-existent vault secret,"If you try to reference a vault secret that does not exist in vault, drone will then panic and put the build in a forever pending state. This is with `drone/drone:0.8.0`. The stack trace:  Sep 5 21:46:11 drone6-server drone6[6307]: runtime error: invalid memory address or nil pointer dereference Sep 5 21:46:11 drone6-server drone6[6307]: /usr/local/go/src/runtime/panic.go:489 (0x42f29f) Sep 5 21:46:11 drone6-server drone6[6307]: /usr/local/go/src/runtime/panic.go:63 (0x42e14e) Sep 5 21:46:11 drone6-server drone6[6307]: /usr/local/go/src/runtime/signal_unix.go:290 (0x44430f) Sep 5 21:46:11 drone6-server drone6[6307]: /go/src/github.com/drone/drone/extras/secrets/vault.go:93 (0xa160c6) Sep 5 21:46:11 drone6-server drone6[6307]: /go/src/github.com/drone/drone/extras/secrets/vault.go:52 (0xa15c53) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/server/hook.go:222 (0x96871e) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/vendor/github.com/gin-gonic/gin/context.go:97 (0x8baa1a) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/router/middleware/token/token.go:17 (0x8d3ff0) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/vendor/github.com/gin-gonic/gin/context.go:97 (0x8baa1a) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/router/middleware/session/user.go:68 (0x8d3492) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/vendor/github.com/gin-gonic/gin/context.go:97 (0x8baa1a) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/router/middleware/store.go:15 (0x9cd767) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/vendor/github.com/gin-gonic/gin/context.go:97 (0x8baa1a) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/vendor/github.com/gin-gonic/contrib/ginrus/ginrus.go:26 (0x9cdbbf) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/vendor/github.com/gin-gonic/gin/context.go:97 (0x8baa1a) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/router/middleware/header/header.go:25 (0x8cb040) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/vendor/github.com/gin-gonic/gin/context.go:97 (0x8baa1a) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/router/middleware/header/header.go:17 (0x8cafe9) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/vendor/github.com/gin-gonic/gin/context.go:97 (0x8baa1a) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/vendor/github.com/gin-gonic/gin/recovery.go:45 (0x8c8caa) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/vendor/github.com/gin-gonic/gin/context.go:97 (0x8baa1a) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/vendor/github.com/gin-gonic/gin/gin.go:284 (0x8c0850) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/vendor/github.com/gin-gonic/gin/gin.go:265 (0x8c016b) Sep 5 21:46:12 drone6-server drone6[6307]: /usr/local/go/src/net/http/server.go:2568 (0x6ceb92) Sep 5 21:46:12 drone6-server drone6[6307]: /usr/local/go/src/net/http/server.go:1825 (0x6cad32) Sep 5 21:46:12 drone6-server drone6[6307]: /usr/local/go/src/runtime/asm_amd64.s:2197 (0x45dda1) ",source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file,"Panic when trying to read non-existent vault secret If you try to reference a vault secret that does not exist in vault, drone will then panic and put the build in a forever pending state. This is with `drone/drone:0.8.0`. The stack trace:  Sep 5 21:46:11 drone6-server drone6[6307]: runtime error: invalid memory address or nil pointer dereference Sep 5 21:46:11 drone6-server drone6[6307]: /usr/local/go/src/runtime/panic.go:489 (0x42f29f) Sep 5 21:46:11 drone6-server drone6[6307]: /usr/local/go/src/runtime/panic.go:63 (0x42e14e) Sep 5 21:46:11 drone6-server drone6[6307]: /usr/local/go/src/runtime/signal_unix.go:290 (0x44430f) Sep 5 21:46:11 drone6-server drone6[6307]: /go/src/github.com/drone/drone/extras/secrets/vault.go:93 (0xa160c6) Sep 5 21:46:11 drone6-server drone6[6307]: /go/src/github.com/drone/drone/extras/secrets/vault.go:52 (0xa15c53) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/server/hook.go:222 (0x96871e) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/vendor/github.com/gin-gonic/gin/context.go:97 (0x8baa1a) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/router/middleware/token/token.go:17 (0x8d3ff0) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/vendor/github.com/gin-gonic/gin/context.go:97 (0x8baa1a) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/router/middleware/session/user.go:68 (0x8d3492) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/vendor/github.com/gin-gonic/gin/context.go:97 (0x8baa1a) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/router/middleware/store.go:15 (0x9cd767) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/vendor/github.com/gin-gonic/gin/context.go:97 (0x8baa1a) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/vendor/github.com/gin-gonic/contrib/ginrus/ginrus.go:26 (0x9cdbbf) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/vendor/github.com/gin-gonic/gin/context.go:97 (0x8baa1a) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/router/middleware/header/header.go:25 (0x8cb040) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/vendor/github.com/gin-gonic/gin/context.go:97 (0x8baa1a) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/router/middleware/header/header.go:17 (0x8cafe9) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/vendor/github.com/gin-gonic/gin/context.go:97 (0x8baa1a) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/vendor/github.com/gin-gonic/gin/recovery.go:45 (0x8c8caa) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/vendor/github.com/gin-gonic/gin/context.go:97 (0x8baa1a) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/vendor/github.com/gin-gonic/gin/gin.go:284 (0x8c0850) Sep 5 21:46:12 drone6-server drone6[6307]: /go/src/github.com/drone/drone/vendor/github.com/gin-gonic/gin/gin.go:265 (0x8c016b) Sep 5 21:46:12 drone6-server drone6[6307]: /usr/local/go/src/net/http/server.go:2568 (0x6ceb92) Sep 5 21:46:12 drone6-server drone6[6307]: /usr/local/go/src/net/http/server.go:1825 (0x6cad32) Sep 5 21:46:12 drone6-server drone6[6307]: /usr/local/go/src/runtime/asm_amd64.s:2197 (0x45dda1)  source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file",bug,0.9
1005,harness,https://github.com/harness/harness/issues/1005,"Gitlab webhook calls fail due to ""object_kind"":""push""","Gitlab 7.9 added a field `""object_kind"":""push""` to the webhook POST body. Drone returns a 400 Bad Request with that property included, but succeeds if it's removed.",source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | database-file | database-file | database-file | database-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file,"Gitlab webhook calls fail due to ""object_kind"":""push"" Gitlab 7.9 added a field `""object_kind"":""push""` to the webhook POST body. Drone returns a 400 Bad Request with that property included, but succeeds if it's removed. source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file source-file database-file database-file database-file database-file source-file source-file source-file source-file source-file source-file source-file source-file source-file",bug,0.95
1183,harness,https://github.com/harness/harness/issues/1183,github auth defaulting to open,"Despite what the docs say, self registration is allowed unless I explicitly added `open=false` REMOTE_CONFIG=""https://github.com?client_id=$CLIENT&client_secret=$SECRET&open=false""",source-file | test-file | source-file | test-file | source-file | test-file | source-file,"github auth defaulting to open Despite what the docs say, self registration is allowed unless I explicitly added `open=false` REMOTE_CONFIG=""https://github.com?client_id=$CLIENT&client_secret=$SECRET&open=false"" source-file test-file source-file test-file source-file test-file source-file",bug,0.85
660,harness,https://github.com/harness/harness/issues/660,Display login failure messages,"When using Drone with GitLab and using invalid credentials, the page shows a white screen. It would be helpful for the end user if there was an error message shown.",source-file,"Display login failure messages When using Drone with GitLab and using invalid credentials, the page shows a white screen. It would be helpful for the end user if there was an error message shown. source-file",bug,0.85
1701,harness,https://github.com/harness/harness/issues/1701,"[gogs] Incorrect resolution of relative ""avatar_url""","Drone is showing all broken images as avatars for repositories from Gogs source. I've seen it's due to relative URLs being found in ""avatar_url"" element of the `api/v1/orgs/orgname` endpoint, for example: `""avatar_url"":""/gogs/avatars/6""` Drone is turning that into an url relative to the Drone url, not the Gogs url.",source-file | test-file,"[gogs] Incorrect resolution of relative ""avatar_url"" Drone is showing all broken images as avatars for repositories from Gogs source. I've seen it's due to relative URLs being found in ""avatar_url"" element of the `api/v1/orgs/orgname` endpoint, for example: `""avatar_url"":""/gogs/avatars/6""` Drone is turning that into an url relative to the Drone url, not the Gogs url. source-file test-file",bug,0.9
652,harness,https://github.com/harness/harness/issues/652,Cannot add BitBucket repo in 0.3,"For some reason I can't add a BitBucket repo at all in 0.3. It pulls my repos fine and syncs them locally, but it doesn't actually add any hooks on BitBuckets side. When I click activate the spinning wheel runs, then disappears and no errors get printed out to `/var/log/upstart/drone.log` but I do get a 500 error upon adding it in the developer console.  POST https://drone.mooash.com/api/repos/bitbucket.org/Mooash/Testing 500 (Internal Server Error) angular.js:7991 (anonymous function) angular.js:7991 C angular.js:7813f angular.js:7547 C angular.js:10943 C angular.js:10943 (anonymous function) angular.js:11029 h.$eval angular.js:11949 h.$digest angular.js:11775 h.$apply angular.js:12055 (anonymous function) angular.js:17833 (anonymous function) angular.js:2612 q angular.js:309 Zc.c angular.js:2611  At first I thought it was due to my repo being called something with spaces so `%20` characters get printed in the URL.",other-file | other-file | source-file | documentation-file | other-file | other-file | source-file | other-file | other-file | source-file | other-file | other-file | other-file | source-file | other-file | other-file | other-file | other-file | source-file | other-file | other-file | source-file | other-file,"Cannot add BitBucket repo in 0.3 For some reason I can't add a BitBucket repo at all in 0.3. It pulls my repos fine and syncs them locally, but it doesn't actually add any hooks on BitBuckets side. When I click activate the spinning wheel runs, then disappears and no errors get printed out to `/var/log/upstart/drone.log` but I do get a 500 error upon adding it in the developer console.  POST https://drone.mooash.com/api/repos/bitbucket.org/Mooash/Testing 500 (Internal Server Error) angular.js:7991 (anonymous function) angular.js:7991 C angular.js:7813f angular.js:7547 C angular.js:10943 C angular.js:10943 (anonymous function) angular.js:11029 h.$eval angular.js:11949 h.$digest angular.js:11775 h.$apply angular.js:12055 (anonymous function) angular.js:17833 (anonymous function) angular.js:2612 q angular.js:309 Zc.c angular.js:2611  At first I thought it was due to my repo being called something with spaces so `%20` characters get printed in the URL. other-file other-file source-file documentation-file other-file other-file source-file other-file other-file source-file other-file other-file other-file source-file other-file other-file other-file other-file source-file other-file other-file source-file other-file",bug,0.9
2643,harness,https://github.com/harness/harness/issues/2643,Issue with sub-projects with Gitlab,"When not using sub projects Drone is fine when we try activation Drone with a sub-project we get a 404 error as follows. {""admin"":false,""error"":""404 Project Not Found"",""level"":""warning"",""msg"":""api: cannot sync repository permissions"",""name"":""android-pipeline-test"",""namespace"":""android"",""read"":true,""request-id"":""1JPTXf4qtGu0Uo5qJ9G4VQuGBby"",""time"":""2019-04-04T16:36:13Z"",""user.login"":""drone.ci"",""write"":false}",documentation-file | source-file | source-file | source-file | source-file,"Issue with sub-projects with Gitlab When not using sub projects Drone is fine when we try activation Drone with a sub-project we get a 404 error as follows. {""admin"":false,""error"":""404 Project Not Found"",""level"":""warning"",""msg"":""api: cannot sync repository permissions"",""name"":""android-pipeline-test"",""namespace"":""android"",""read"":true,""request-id"":""1JPTXf4qtGu0Uo5qJ9G4VQuGBby"",""time"":""2019-04-04T16:36:13Z"",""user.login"":""drone.ci"",""write"":false} documentation-file source-file source-file source-file source-file",bug,0.9
265,harness,https://github.com/harness/harness/issues/265,URLs from Slack and github has been broken.,"Seems https://github.com/drone/drone/pull/247/files changed to require a branch parameter, which is missing from some of the places that links to build, at least for me slack notify and link from github pull request are failing now. They use these urls respectively: from slack: http://myserver.com/github.com/Nordaaker/Input/commit/14fb2f277a7fa5042b2b2ef67cda2dc5e0018c3d gives sql: no rows in result set and from github: http://myserver.com/github.com/Nordaaker/Input/commit/reset-pwd/14fb2f277a7fa5042b2b2ef67cda2dc5e0018c3d (Github pull requests - gives a 404) Not sure if the right fix here is to make those old urls work or to only use the first format with ?branch=<> added.",source-file | test-file | source-file | test-file | source-file | source-file,"URLs from Slack and github has been broken. Seems https://github.com/drone/drone/pull/247/files changed to require a branch parameter, which is missing from some of the places that links to build, at least for me slack notify and link from github pull request are failing now. They use these urls respectively: from slack: http://myserver.com/github.com/Nordaaker/Input/commit/14fb2f277a7fa5042b2b2ef67cda2dc5e0018c3d gives sql: no rows in result set and from github: http://myserver.com/github.com/Nordaaker/Input/commit/reset-pwd/14fb2f277a7fa5042b2b2ef67cda2dc5e0018c3d (Github pull requests - gives a 404) Not sure if the right fix here is to make those old urls work or to only use the first format with ?branch=<> added. source-file test-file source-file test-file source-file source-file",bug,0.9
