issue_no,repo,issue_url,title,description,patched_file_types,text_for_topic_modeling,prediction,confidence,combined_text
7490,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/7490,Error messages aren't showing on uploading pictures for product,nopCommerce version: 4.80 Steps to reproduce the problem: Json-responses containing an error message aren't displayed on client side when picture uploading fails,other-file | other-file | other-file | other-file,messages showing uploading pictures product steps reproduce json responses containing message displayed client side picture uploading fails,bug,0.9,Error messages aren't showing on uploading pictures for product nopCommerce version: 4.80 Steps to reproduce the problem: Json-responses containing an error message aren't displayed on client side when picture uploading fails
3751,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/3751,Redis serialization self-referencing loop for SpecificationAttributes,"nopCommerce version: 4.20 beta Steps to reproduce the problem: 1. Enable Redis caching 2. In admin panel, edit a product with specification attributes An internal server error occurs: `JsonSerializationException: Self referencing loop detected for property 'SpecificationAttribute' with type 'Castle.Proxies.SpecificationAttributeProxy'. Path '[0].SpecificationAttributeOptions[0]'.` The Models for `SpecificationAttribute` and `SpecificationAttributeOption` refer to each other so when they get serialized it's causing this circular reference error. Locally I added a `[JsonIgnore]` attribute to the `SpecificationAttributeOption`'s `SpecificationAttribute` property, which seems to fix the issue.",other-file,redis serialization self referencing loop specificationattributes beta steps reproduce enable redis caching admin panel edit product specification attributes internal server occurs jsonserializationexception self referencing loop detected property specificationattribute type castle proxies specificationattributeproxy path specificationattributeoptions models specificationattribute specificationattributeoption refer get serialized causing circular reference locally added jsonignore attribute specificationattributeoption specificationattribute property seems,bug,0.9,"Redis serialization self-referencing loop for SpecificationAttributes nopCommerce version: 4.20 beta Steps to reproduce the problem: 1. Enable Redis caching 2. In admin panel, edit a product with specification attributes An internal server error occurs: `JsonSerializationException: Self referencing loop detected for property 'SpecificationAttribute' with type 'Castle.Proxies.SpecificationAttributeProxy'. Path '[0].SpecificationAttributeOptions[0]'.` The Models for `SpecificationAttribute` and `SpecificationAttributeOption` refer to each other so when they get serialized it's causing this circular reference error. Locally I added a `[JsonIgnore]` attribute to the `SpecificationAttributeOption`'s `SpecificationAttribute` property, which seems to fix the issue."
6859,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/6859,MultiPage-Checkout: edit address redirects to 404 when state not selected,"nopCommerce version: 4.60.1+ (unable to reproduce in 4.60.0) Steps to reproduce the problem: 1. Make sure the following prerequisites are in place a) One page checkout is disabled b) State / province setting for Addresses enabled 2. Put an item in your cart and start an checkout. Proceed to the billing address page 3. Make sure you have an address that you can edit (if not, create a new one first and place an order with it, so that the address gets properly saved) 4. Edit an address 5. Select a country with states, but do not touch the state. If there is already a state set, please select ""Select state"" 6. Click ""Next"" You will be redirect to the 404 page not found page. Expected behavior: Show an error message, indicating that a state needs to be selected.",source-file,multipage checkout edit address redirects state selected unable reproduce steps reproduce make sure following prerequisites place one page checkout disabled state province setting addresses enabled put item cart start checkout proceed billing address page make sure address edit create new one first place order address gets properly saved edit address select country states touch state already state set please select select state click next redirect page found page expected behavior show message indicating state needs selected,bug,0.9,"MultiPage-Checkout: edit address redirects to 404 when state not selected nopCommerce version: 4.60.1+ (unable to reproduce in 4.60.0) Steps to reproduce the problem: 1. Make sure the following prerequisites are in place a) One page checkout is disabled b) State / province setting for Addresses enabled 2. Put an item in your cart and start an checkout. Proceed to the billing address page 3. Make sure you have an address that you can edit (if not, create a new one first and place an order with it, so that the address gets properly saved) 4. Edit an address 5. Select a country with states, but do not touch the state. If there is already a state set, please select ""Select state"" 6. Click ""Next"" You will be redirect to the 404 page not found page. Expected behavior: Show an error message, indicating that a state needs to be selected."
6403,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/6403,Add missed vendor access check to orders,nopCommerce version: 4.50.4 Steps to reproduce the problem: The /Admin/Orders/PdfInvoice does not sufficiently check if a vendor should have access to an invoice https://github.com/nopSolutions/nopCommerce/blob/23e3edf92ccaa4887d2aa8e4b5939eb97d1a1efa/src/Presentation/Nop.Web/Areas/Admin/Controllers/OrderController.cs#L906,other-file,missed vendor access check orders steps reproduce admin orders pdfinvoice sufficiently check vendor access invoice https github nopsolutions blob edf ccaa efa presentation nop web areas admin controllers ordercontroller,bug,0.85,Add missed vendor access check to orders nopCommerce version: 4.50.4 Steps to reproduce the problem: The /Admin/Orders/PdfInvoice does not sufficiently check if a vendor should have access to an invoice https://github.com/nopSolutions/nopCommerce/blob/23e3edf92ccaa4887d2aa8e4b5939eb97d1a1efa/src/Presentation/Nop.Web/Areas/Admin/Controllers/OrderController.cs#L906
4432,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/4432,Cart page - No warning message displaying on apply discount coupon or gift card message,nopCommerce version: 4.30 Beta Steps to reproduce the problem: Add few products to cart Then apply wrong coupon code or gift card code. It should display proper message but it nothing display. Current demo store(4.20) is display proper message. See this video - https://www.loom.com/share/5a87e2d190244363bc7f84bcaf5d2fac,source-file,cart page warning message displaying apply discount coupon gift card message beta steps reproduce products cart apply wrong coupon gift card display proper message nothing display current demo store display proper message see video https www loom share bcaf fac,bug,0.9,Cart page - No warning message displaying on apply discount coupon or gift card message nopCommerce version: 4.30 Beta Steps to reproduce the problem: Add few products to cart Then apply wrong coupon code or gift card code. It should display proper message but it nothing display. Current demo store(4.20) is display proper message. See this video - https://www.loom.com/share/5a87e2d190244363bc7f84bcaf5d2fac
3604,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/3604,Non-developer internal server error page not returning 500,"nopCommerce version: 4.1 Steps to reproduce the problem: Add a code or data change that causes an internal server error (e.g. adding a divide by zero to a controller's action) Run nop, making sure that the developer exception page is not enabled (see ApplicationBuilderExtensions's UseNopExceptionHandler) Navigate to the page that causes that error The response code will be something other than 500.",other-file | other-file,non developer internal server page returning steps reproduce data causes internal server adding divide zero controller action nop making sure developer exception page enabled see applicationbuilderextensions usenopexceptionhandler navigate page causes response something,bug,0.9,"Non-developer internal server error page not returning 500 nopCommerce version: 4.1 Steps to reproduce the problem: Add a code or data change that causes an internal server error (e.g. adding a divide by zero to a controller's action) Run nop, making sure that the developer exception page is not enabled (see ApplicationBuilderExtensions's UseNopExceptionHandler) Navigate to the page that causes that error The response code will be something other than 500."
6723,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/6723,400 bad request when trying to cancel/edit large order,"nopCommerce version: 4.60.3 Steps to reproduce the problem: The order that I'm working with has 432 items. When i try to cancel the order with the `cancel` button, or perform a manual status change, the change fails and the user receives a blank page. Dev tools and nop log show 400 bad request. Since the edit page is one big form that posts all input values regardless of what action is being taken on the order, and each order item has 6 attributes being posted, this results in 2,592 form fields being posted + approximately 25 other fields. So, the edit form for this order is submitting over 2,600 fields. This exceeds the default value of 1024 for the `RequestFormLimits` action attribute. I ran into a similar problem when developing a plugin for wholesale ordering. The best fix, in my opinion would involve limiting the form fields to only submit the values to what is necessary for what is being changed. The quick, less secure/robust fix would be adding `[DisableRequestSizeLimit]`, `[RequestFormLimits(ValueCountLimit = int.MaxValue, KeyLengthLimit = int.MaxValue)]` attributes to the `CancelOrder` action and other edit related actions which could suffer from this same issue. I can certainly apply the attribute overrides to my local build to get it working, but I would like to see a more robust upstream fix for this.",other-file | other-file,bad trying cancel edit large order steps reproduce order working items cancel order cancel button perform manual status fails user receives blank page tools nop log show bad since edit page one big form posts input values regardless action taken order order item attributes posted results form fields posted approximately fields edit form order submitting fields exceeds default value requestformlimits action attribute ran similar developing plugin wholesale ordering best opinion would involve limiting form fields submit values necessary changed quick less secure robust would adding disablerequestsizelimit requestformlimits valuecountlimit int maxvalue keylengthlimit int maxvalue attributes cancelorder action edit related actions could suffer certainly apply attribute overrides local get working would like see robust upstream,bug,0.9,"400 bad request when trying to cancel/edit large order nopCommerce version: 4.60.3 Steps to reproduce the problem: The order that I'm working with has 432 items. When i try to cancel the order with the `cancel` button, or perform a manual status change, the change fails and the user receives a blank page. Dev tools and nop log show 400 bad request. Since the edit page is one big form that posts all input values regardless of what action is being taken on the order, and each order item has 6 attributes being posted, this results in 2,592 form fields being posted + approximately 25 other fields. So, the edit form for this order is submitting over 2,600 fields. This exceeds the default value of 1024 for the `RequestFormLimits` action attribute. I ran into a similar problem when developing a plugin for wholesale ordering. The best fix, in my opinion would involve limiting the form fields to only submit the values to what is necessary for what is being changed. The quick, less secure/robust fix would be adding `[DisableRequestSizeLimit]`, `[RequestFormLimits(ValueCountLimit = int.MaxValue, KeyLengthLimit = int.MaxValue)]` attributes to the `CancelOrder` action and other edit related actions which could suffer from this same issue. I can certainly apply the attribute overrides to my local build to get it working, but I would like to see a more robust upstream fix for this."
5469,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/5469,Required field condition is not checked at Shipping origin tab,nopCommerce version : 4.40 beta Steps to reproduce the problem: 1) /Admin/Setting/Shipping 2) GO Shipping origin 3) Some of the field screen shot attached here Required field condition is not checked. **It will save with blank value.** ![image](https://user-images.githubusercontent.com/41533502/109268087-98aa6800-7830-11eb-84e3-4d12361556c7.png),other-file | other-file | other-file,required field condition checked shipping origin tab beta steps reproduce admin setting shipping shipping origin field screen shot attached required field condition checked save blank value image https user images githubusercontent png,bug,0.85,Required field condition is not checked at Shipping origin tab nopCommerce version : 4.40 beta Steps to reproduce the problem: 1) /Admin/Setting/Shipping 2) GO Shipping origin 3) Some of the field screen shot attached here Required field condition is not checked. **It will save with blank value.** ![image](https://user-images.githubusercontent.com/41533502/109268087-98aa6800-7830-11eb-84e3-4d12361556c7.png)
7212,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/7212,Import orders. Set the region depending on the country,"nopCommerce version: 4.70 When importing orders, the state code is reading the first matching value from the StateProvince table without regard for what country was specified. See also #7211",other-file,import orders set region depending country importing orders state reading first matching value stateprovince table without regard country specified see also,bug,0.85,"Import orders. Set the region depending on the country nopCommerce version: 4.70 When importing orders, the state code is reading the first matching value from the StateProvince table without regard for what country was specified. See also #7211"
4717,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/4717,"Empty ""Name"" fileld after adding new record to messages list in SendinBlue plugin",nopCommerce version: 4.30 RC It should be set to some default value instead of empty string.,other-file | other-file | other-file | other-file | other-file,empty name fileld adding new record messages list sendinblue plugin set default value instead empty string,bug,0.8,"Empty ""Name"" fileld after adding new record to messages list in SendinBlue plugin nopCommerce version: 4.30 RC It should be set to some default value instead of empty string."
4919,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/4919,Display more user-friendly error when uploading non-picture file as a picture,"Steps to reproduce the problem: 1. Upload any non-picture file (e.g. XML or .cs) as a picture. For example, on a product details page 2. It gives a correct message that uploading failed. But also, 'Object reference not set to an instance of an object.' throwing error on picture controller side. Let's handle the exception so it's not thrown. There should be just an error text without an unhandled exception ![download](https://user-images.githubusercontent.com/5019111/86886520-c440dc80-c0ff-11ea-9869-c83c6e70e069.png) Source: https://www.nopcommerce.com/en/boards/topic/84221/picture-controller-in-get-error-object-reference-not-set-to-an-instance-of-an-object",other-file | other-file | other-file | other-file,display user friendly uploading non picture picture steps reproduce upload non picture xml picture example product details page gives correct message uploading failed also object reference set instance object throwing picture controller side let handle exception thrown text without unhandled exception download https user images githubusercontent png https www boards topic picture controller get object reference set instance object,bug,0.9,"Display more user-friendly error when uploading non-picture file as a picture Steps to reproduce the problem: 1. Upload any non-picture file (e.g. XML or .cs) as a picture. For example, on a product details page 2. It gives a correct message that uploading failed. But also, 'Object reference not set to an instance of an object.' throwing error on picture controller side. Let's handle the exception so it's not thrown. There should be just an error text without an unhandled exception ![download](https://user-images.githubusercontent.com/5019111/86886520-c440dc80-c0ff-11ea-9869-c83c6e70e069.png) Source: https://www.nopcommerce.com/en/boards/topic/84221/picture-controller-in-get-error-object-reference-not-set-to-an-instance-of-an-object"
1811,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/1811,Vendors can see other vendor products in PDF,"When customer made order with products from at least two different vendors, each vendor may see just only own products, without any information about other products which do not belong to others. But if this same vendor will print invoice, will be able to see all products made by customer. Source: http://www.nopcommerce.com/boards/t/44621/vendor-pdf.aspx Furthermore, on some pages this button is hidden (details page) and on some it's not (list). And ""PdfInvoiceAll"" method has validation for vendors. But ""PdfInvoiceSelected"" has not",other-file | other-file | other-file | other-file,vendors see vendor products pdf customer made order products least two different vendors vendor may see products without information products belong others vendor print invoice able see products made customer http www boards vendor pdf aspx furthermore pages button hidden details page list pdfinvoiceall method validation vendors pdfinvoiceselected,bug,0.85,"Vendors can see other vendor products in PDF When customer made order with products from at least two different vendors, each vendor may see just only own products, without any information about other products which do not belong to others. But if this same vendor will print invoice, will be able to see all products made by customer. Source: http://www.nopcommerce.com/boards/t/44621/vendor-pdf.aspx Furthermore, on some pages this button is hidden (details page) and on some it's not (list). And ""PdfInvoiceAll"" method has validation for vendors. But ""PdfInvoiceSelected"" has not"
5368,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/5368,Selected Other State on admin edit address click on save it will success but it is not updated in DB,"nopCommerce version: 4.40 beta Steps to reproduce the problem: 1. Admin > Edit Order 2. Click on Edit address 3. Select in State as ""other"", and click on save but it not reflected or updated https://prnt.sc/103n9t7",other-file,selected state admin edit address click save success updated beta steps reproduce admin edit order click edit address select state click save reflected updated https prnt,bug,0.8,"Selected Other State on admin edit address click on save it will success but it is not updated in DB nopCommerce version: 4.40 beta Steps to reproduce the problem: 1. Admin > Edit Order 2. Click on Edit address 3. Select in State as ""other"", and click on save but it not reflected or updated https://prnt.sc/103n9t7"
1738,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/1738,"Do not allow to specify 0 as ""Page Size"" (categories, vendors, manufacturers). Only positive values","Otherwise, exception will be thrown in public store - http://www.nopcommerce.com/boards/t/44098/bugexception-when-you-put-page-size-to-0-for-category.aspx let's just ensure that it'll work fine when ""Allow customers to select page size"" is enable (hence ""Page Size"" field is hidden but still set to 0)",other-file | other-file | other-file | config-file | database-file,allow specify page size categories vendors manufacturers positive values otherwise exception thrown public store http www boards bugexception put page size category aspx let ensure work fine allow customers select page size enable hence page size field hidden still set,bug,0.85,"Do not allow to specify 0 as ""Page Size"" (categories, vendors, manufacturers). Only positive values Otherwise, exception will be thrown in public store - http://www.nopcommerce.com/boards/t/44098/bugexception-when-you-put-page-size-to-0-for-category.aspx let's just ensure that it'll work fine when ""Allow customers to select page size"" is enable (hence ""Page Size"" field is hidden but still set to 0)"
7106,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/7106,CustomProperties have been marked as JsonIgnore,We use this property to extend the models by attaching data to them and passing the models to javascript. With the latest changes (see below) we are not able to do that anymore. Is there an alternative solution for us now if you have made this on purpose? How could we pass additional data to the exisiting models and use it in js? https://github.com/nopSolutions/nopCommerce/blob/8c45936960958d75eac5097bcf69fe88c8d10274/src/Presentation/Nop.Web.Framework/Models/BaseNopModel.cs#L42,other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file,customproperties marked jsonignore use property extend models attaching data passing models javascript latest changes see able anymore alternative solution made purpose could pass additional data exisiting models use https github nopsolutions blob eac bcf presentation nop web framework models basenopmodel,bug,0.85,CustomProperties have been marked as JsonIgnore We use this property to extend the models by attaching data to them and passing the models to javascript. With the latest changes (see below) we are not able to do that anymore. Is there an alternative solution for us now if you have made this on purpose? How could we pass additional data to the exisiting models and use it in js? https://github.com/nopSolutions/nopCommerce/blob/8c45936960958d75eac5097bcf69fe88c8d10274/src/Presentation/Nop.Web.Framework/Models/BaseNopModel.cs#L42
1731,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/1731,Search starts with < shows error,When we search any term starting with < sign (i.e: <abc) in search box it goest to errorpage and show internal issue. kindly check this Source: http://www.nopcommerce.com/boards/t/44053/search-starts-with-shows-error.aspx,other-file | other-file,search starts shows search term starting sign abc search box goest errorpage show internal kindly check http www boards search starts shows aspx,bug,0.9,Search starts with < shows error When we search any term starting with < sign (i.e: <abc) in search box it goest to errorpage and show internal issue. kindly check this Source: http://www.nopcommerce.com/boards/t/44053/search-starts-with-shows-error.aspx
6007,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/6007,"Do not allow to delete the only one template (category, manufacturer, product, topic)",nopCommerce version: 4.5 beta Steps to reproduce the problem: step 1 : Go Admin/Template/List step 2: delete manufacture and category template step 3 : open detail page of both template at front end you will get internal server error. **Note** : validation is there at least one template is there. https://www.loom.com/share/5c691d9e162f4feba4a902e57442ebd3,other-file | config-file | other-file,allow delete one template category manufacturer product topic beta steps reproduce step admin template list step delete manufacture category template step open detail page template front end get internal server note validation least one template https www loom share feba ebd,bug,0.85,"Do not allow to delete the only one template (category, manufacturer, product, topic) nopCommerce version: 4.5 beta Steps to reproduce the problem: step 1 : Go Admin/Template/List step 2: delete manufacture and category template step 3 : open detail page of both template at front end you will get internal server error. **Note** : validation is there at least one template is there. https://www.loom.com/share/5c691d9e162f4feba4a902e57442ebd3"
1602,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/1602,Category/manufacturer import/export doesn't work as expected,"SeName is not exported. Hence it's not imported for new categories. New categories and manufacturers don't have ""search engine friendly name""",other-file | other-file | other-file | other-file,category manufacturer import export work expected sename exported hence imported new categories new categories manufacturers search engine friendly name,bug,0.85,"Category/manufacturer import/export doesn't work as expected SeName is not exported. Hence it's not imported for new categories. New categories and manufacturers don't have ""search engine friendly name"""
6458,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/6458,News details page Redirect page not found after reload,"nopCommerce version: 4.60- Beta Steps to reproduce the problem: - Open news details page, (*) sing are missing for validation - Submit new Comment without putting title and comment - Now page url will change /nopcommerce-new-release to /News/NewsCommentAdd?newsitemid=2 - Please Refresh Page from URL - You will redirect into **Page not found** page",other-file,news details page redirect page found reload beta steps reproduce open news details page sing missing validation submit new comment without putting title comment page url new news newscommentadd newsitemid please refresh page url redirect page found page,bug,0.85,"News details page Redirect page not found after reload nopCommerce version: 4.60- Beta Steps to reproduce the problem: - Open news details page, (*) sing are missing for validation - Submit new Comment without putting title and comment - Now page url will change /nopcommerce-new-release to /News/NewsCommentAdd?newsitemid=2 - Please Refresh Page from URL - You will redirect into **Page not found** page"
4611,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/4611,Case sensitive ErrorPage.htm on Linux,nopCommerce version: 4.20 Steps to reproduce the problem: Any server error on Linux. The file is named ErrorPage.htm in wwwroot but the Error action in ErrorController returns lower case errorpage.htm resulting in a 404 error.,other-file,case sensitive errorpage htm linux steps reproduce server linux named errorpage htm wwwroot action errorcontroller returns lower case errorpage htm resulting,bug,0.85,Case sensitive ErrorPage.htm on Linux nopCommerce version: 4.20 Steps to reproduce the problem: Any server error on Linux. The file is named ErrorPage.htm in wwwroot but the Error action in ErrorController returns lower case errorpage.htm resulting in a 404 error.
4548,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/4548,Activity Types data table - Invalid JSON response when refresh grid,"nopCommerce version: 4.30 beta Steps to reproduce the problem: 1) Go /Admin/ActivityLog/ActivityTypes 2) scroll down and refresh table You will get this error **DataTables warning: table id=activityLogType-grid - Invalid JSON response. For more information about this error, please see http://datatables.net/tn/1**",other-file | other-file,activity types data table invalid json response refresh grid beta steps reproduce admin activitylog activitytypes scroll refresh table get datatables warning table activitylogtype grid invalid json response information please see http datatables,bug,0.9,"Activity Types data table - Invalid JSON response when refresh grid nopCommerce version: 4.30 beta Steps to reproduce the problem: 1) Go /Admin/ActivityLog/ActivityTypes 2) scroll down and refresh table You will get this error **DataTables warning: table id=activityLogType-grid - Invalid JSON response. For more information about this error, please see http://datatables.net/tn/1**"
3468,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/3468,Shopping carts and wishlists page (admin). Product name is not displayed,"Right now it displays ""null"" instead of actual product names",other-file,shopping carts wishlists page admin product name displayed right displays null instead actual product names,bug,0.8,"Shopping carts and wishlists page (admin). Product name is not displayed Right now it displays ""null"" instead of actual product names"
3260,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/3260,Price not updated when multiples rental products are linked to the same grouped product,"nopCommerce version: 4.1 (not tested on previous version) Steps to reproduce the problem: - Create a **grouped** product. Let's call it ""Book"" - Create a simple product of type **rental**. Let's call it ""Book Daily"" and link it to the grouped product named Book - Create a simple product of type **rental**. Let's call it ""Book Monthly"" and link it to the grouped product named Book - On front end side, open the product page ""Book"", below are displayed all the products linked to this grouped product family ""Book"":. - When we update the starting and ending rental date of ""Book Daily"", the price is not updated at all First investigation: - Analysing the issue with Chrome console, it seems that the bug is linked to multiple definition of JS functions that should update the price. (they use the same name). Because of that, the wrong method is called and therefore wrong parameters are sent to the backend. After that on backend side, a null pointer exception happended and the price cannot be calculated again. Thanks",other-file,price updated multiples rental products linked grouped product tested previous steps reproduce create grouped product let call book create simple product type rental let call book daily link grouped product named book create simple product type rental let call book monthly link grouped product named book front end side open product page book displayed products linked grouped product family book starting ending rental date book daily price updated first investigation analysing chrome console seems bug linked multiple definition functions price use name wrong method called therefore wrong parameters sent backend backend side null pointer exception happended price cannot calculated thanks,bug,0.85,"Price not updated when multiples rental products are linked to the same grouped product nopCommerce version: 4.1 (not tested on previous version) Steps to reproduce the problem: - Create a **grouped** product. Let's call it ""Book"" - Create a simple product of type **rental**. Let's call it ""Book Daily"" and link it to the grouped product named Book - Create a simple product of type **rental**. Let's call it ""Book Monthly"" and link it to the grouped product named Book - On front end side, open the product page ""Book"", below are displayed all the products linked to this grouped product family ""Book"":. - When we update the starting and ending rental date of ""Book Daily"", the price is not updated at all First investigation: - Analysing the issue with Chrome console, it seems that the bug is linked to multiple definition of JS functions that should update the price. (they use the same name). Because of that, the wrong method is called and therefore wrong parameters are sent to the backend. After that on backend side, a null pointer exception happended and the price cannot be calculated again. Thanks"
2777,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/2777,/customer/productreviews shows reviews on deleted products,"How to reproduce - 1. Create a product 2. Leave a review on said product 3. Delete said product 4. Go to /customer/productreviews 5. Note, the review is visible",other-file | other-file | documentation-file | documentation-file | documentation-file | other-file | other-file | documentation-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | documentation-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file,customer productreviews shows reviews deleted products reproduce create product leave review said product delete said product customer productreviews note review visible,bug,0.85,"/customer/productreviews shows reviews on deleted products How to reproduce - 1. Create a product 2. Leave a review on said product 3. Delete said product 4. Go to /customer/productreviews 5. Note, the review is visible"
3376,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/3376,Advance search is not working,"nopCommerce version: 4.10 Steps to reproduce the problem: 1. Go to nopCommerce demo store 2. Type ""Apple"" in search box and click on search button (page URL - http://demo.nopcommerce.com/search?q=apple ) 3. Now check Advanced search checkbox and click on search button (page URL - http://demo.nopcommerce.com/search?q=apple&adv=true&cid=0&mid=0&pf=&pt=&adv=false&isc=false&sid=false ) 4. Now select any option from Catalog selector (Sort option/Page Size/Display Mode) - **it will throw an error** (Selected sort by Name - A to Z - http://demo.nopcommerce.com/search?q=apple&adv=true,false&cid=0&mid=0&pf=&pt=&isc=false&sid=false&orderby=5) Error Message:  An unhandled exception occurred while processing the request. FormatException: String was not recognized as a valid Boolean. bool.Parse(ReadOnlySpan<char> value) FormatException: true,false is not a valid value for Boolean. Nop.Web.Framework.Infrastructure.Extensions.ApplicationBuilderExtensions+<>c.<UseNopExceptionHandler>b__1_1(HttpContext context) in ApplicationBuilderExtensions.cs, line 85  Here in last url parameter adv = adv=true,false if you selected option **Search In product descriptions ** as true then parameter : sid=true,false I looked in source and found input tag (i.e. <input asp-for=""sid"" />)generate two times input. Here is source image: ![advance-search](https://user-images.githubusercontent.com/13154058/46921627-4f6c6b80-d01b-11e8-88aa-7a4a63d140c0.png)",other-file,advance search working steps reproduce demo store type apple search box click search button page url http demo search apple check advanced search checkbox click search button page url http demo search apple adv true cid mid adv false isc false sid false select option catalog selector sort option page size display mode throw selected sort name http demo search apple adv true false cid mid isc false sid false orderby message unhandled exception occurred processing formatexception string recognized valid boolean bool parse readonlyspan char value formatexception true false valid value boolean nop web framework infrastructure extensions applicationbuilderextensions usenopexceptionhandler httpcontext context applicationbuilderextensions last url parameter adv adv true false selected option search product descriptions true parameter sid true false looked found input tag input asp sid generate two times input image advance search https user images githubusercontent png,bug,0.9,"Advance search is not working nopCommerce version: 4.10 Steps to reproduce the problem: 1. Go to nopCommerce demo store 2. Type ""Apple"" in search box and click on search button (page URL - http://demo.nopcommerce.com/search?q=apple ) 3. Now check Advanced search checkbox and click on search button (page URL - http://demo.nopcommerce.com/search?q=apple&adv=true&cid=0&mid=0&pf=&pt=&adv=false&isc=false&sid=false ) 4. Now select any option from Catalog selector (Sort option/Page Size/Display Mode) - **it will throw an error** (Selected sort by Name - A to Z - http://demo.nopcommerce.com/search?q=apple&adv=true,false&cid=0&mid=0&pf=&pt=&isc=false&sid=false&orderby=5) Error Message:  An unhandled exception occurred while processing the request. FormatException: String was not recognized as a valid Boolean. bool.Parse(ReadOnlySpan<char> value) FormatException: true,false is not a valid value for Boolean. Nop.Web.Framework.Infrastructure.Extensions.ApplicationBuilderExtensions+<>c.<UseNopExceptionHandler>b__1_1(HttpContext context) in ApplicationBuilderExtensions.cs, line 85  Here in last url parameter adv = adv=true,false if you selected option **Search In product descriptions ** as true then parameter : sid=true,false I looked in source and found input tag (i.e. <input asp-for=""sid"" />)generate two times input. Here is source image: ![advance-search](https://user-images.githubusercontent.com/13154058/46921627-4f6c6b80-d01b-11e8-88aa-7a4a63d140c0.png)"
